id,consum_activity,service_type,is_allow_report,market_activ_6_mon,market_activ_cur_mon,duration,promo,pop_cat_goods,mean_view_cat_per_visit,unpaid_goods_per_quater,serv_error,webpage_per_visit,last_last_rev,last_rev,current_rev,last_dur_minutes,current_dur_minutes
216551,Прежний уровень,стандарт,нет,5.8,5,344,0.13,Мелкая бытовая техника и электроника,3,3,5,13,5063.5,5098.0,5163.6,14,18
216552,Прежний уровень,стандарт,да,4.9,4,922,0.28,Товары для детей,6,7,5,9,5700.5,4460.0,6905.6,9,16
216553,Прежний уровень,стандарт,да,6.1,4,298,0.27,Домашний текстиль,6,3,6,16,5028.5,5039.0,5149.4,19,14
216554,Прежний уровень,премиум,да,5.1,4,893,0.12,Кухонная посуда,2,4,4,9,6205.5,5307.0,7114.2,17,11
216555,Прежний уровень,стандарт,да,5.5,5,881,0.2,Кухонная посуда,3,5,2,12,5801.5,5107.0,6533.4,15,10
216556,Прежний уровень,стандарт,нет,4.8,5,372,0.25,Косметика и аксесуары,1,6,7,7,4497.0,4521.0,4606.2,18,8
216557,Прежний уровень,стандарт,да,3.9,4,788,0.26,Техника для красоты и здоровья,3,3,7,9,4774.0,5176.0,4555.6,10,17
216558,Прежний уровень,премиум,да,4.3,4,684,0.18,Техника для красоты и здоровья,1,6,1,8,4757.0,4457.0,5147.0,15,16
216559,Прежний уровень,премиум,да,4.3,5,719,0.24,Мелкая бытовая техника и электроника,1,2,5,16,4468.5,4968.0,4165.6,20,15
216560,Прежний уровень,стандарт,нет,4.4,4,891,0.94,Мелкая бытовая техника и электроника,2,2,6,14,5724.5,5042.0,6446.0,17,14
216561,Прежний уровень,стандарт,да,4.0,4,842,0.28,Техника для красоты и здоровья,2,8,7,10,4238.0,4430.0,4534.4,16,7
216562,Прежний уровень,стандарт,да,5.7,4,573,0.14,Косметика и аксесуары,2,4,4,10,4237.0,4977.0,5007.9,11,8
216563,Прежний уровень,премиум,да,3.7,3,1057,0.18,Домашний текстиль,4,3,4,9,5133.0,5169.0,5231.8,13,10
216564,Прежний уровень,стандарт,да,5.6,4,342,0.94,Кухонная посуда,2,7,5,8,4930.0,5269.0,4766.2,14,19
216565,Прежний уровень,стандарт,да,5.2,5,638,0.15,Домашний текстиль,1,5,8,4,4844.0,4908.0,5533.0,17,12
216566,Прежний уровень,стандарт,да,5.5,5,458,0.15,Товары для детей,2,4,3,7,3330.0,4608.0,4567.6,15,20
216567,Прежний уровень,стандарт,да,4.2,4,254,0.25,Товары для детей,2,3,4,15,4839.5,4526.0,5241.2,17,7
216568,Прежний уровень,премиум,нет,3.9,3,820,0.25,Косметика и аксесуары,4,4,2,10,4777.0,5515.0,4267.4,13,19
216569,Прежний уровень,премиум,да,5.6,5,744,0.17,Мелкая бытовая техника и электроника,3,2,6,9,4402.5,4533.0,4419.4,19,19
216570,Прежний уровень,стандарт,нет,4.7,5,769,0.14,Техника для красоты и здоровья,4,1,2,15,4987.0,5123.0,5235.3,18,14
216571,Прежний уровень,стандарт,нет,4.3,4,445,0.3,Техника для красоты и здоровья,2,2,4,19,4772.5,4588.0,5062.4,14,20
216572,Прежний уровень,стандарт,нет,5.3,4,1013,0.26,Мелкая бытовая техника и электроника,4,0,1,4,5256.5,5363.0,5294.2,11,16
216573,Прежний уровень,стандарт,нет,4.6,3,324,0.13,Товары для детей,6,1,4,6,6115.0,5386.0,5613.2,20,23
216574,Прежний уровень,премиум,да,5.5,4,873,0.12,Косметика и аксесуары,6,4,2,10,5052.0,4653.0,5527.8,9,12
216575,Прежний уровень,премиум,да,4.5,4,482,0.25,Косметика и аксесуары,3,2,2,9,5567.0,5483.0,5769.8,8,22
216576,Прежний уровень,стандарт,да,5.8,4,176,0.28,Домашний текстиль,6,2,4,6,4334.0,5150.0,3756.8,18,15
216577,Прежний уровень,стандарт,нет,5.4,5,347,0.26,Мелкая бытовая техника и электроника,4,4,5,9,4783.0,4945.0,5053.4,16,16
216578,Прежний уровень,стандарт,да,4.4,4,593,0.3,Косметика и аксесуары,4,1,7,10,5200.5,5574.0,5006.8,12,9
216579,Прежний уровень,стандарт,нет,5.8,3,776,0.14,Товары для детей,4,2,4,6,4490.5,4630.0,4499.6,12,21
216580,Прежний уровень,стандарт,да,4.3,4,514,0.11,Домашний текстиль,3,3,3,9,5400.0,4818.0,6034.4,19,13
216581,Прежний уровень,стандарт,да,3.6,4,335,0.31,Техника для красоты и здоровья,5,2,6,13,5457.0,5448.0,5579.2,9,12
216582,Прежний уровень,стандарт,да,5.2,4,594,0.21,Товары для детей,5,4,4,7,5051.0,5234.0,5339.6,15,20
216583,Прежний уровень,премиум,да,3.3,3,280,0.3,Товары для детей,3,4,8,13,4443.0,4421.0,4553.5,17,14
216584,Прежний уровень,премиум,нет,3.4,3,911,0.13,Товары для детей,3,3,8,8,5147.0,5301.0,5403.1,20,18
216585,Прежний уровень,стандарт,нет,5.9,3,134,0.25,Товары для детей,4,4,2,9,3853.0,4661.0,4683.7,16,16
216586,Прежний уровень,стандарт,да,4.0,4,600,0.27,Техника для красоты и здоровья,4,0,3,11,4851.5,4715.0,5099.8,11,21
216587,Прежний уровень,стандарт,да,4.4,3,286,0.19,Товары для детей,4,0,7,14,5265.5,4895.0,5716.6,10,17
216588,Прежний уровень,стандарт,нет,4.3,4,166,0.13,Техника для красоты и здоровья,4,1,3,14,4927.0,4495.0,5431.4,15,21
216589,Прежний уровень,стандарт,да,4.1,5,447,0.14,Косметика и аксесуары,6,0,9,12,5430.5,5045.0,5894.6,20,17
216590,Прежний уровень,премиум,да,6.6,5,740,0.3,Мелкая бытовая техника и электроника,4,2,6,14,5566.0,5446.0,5247.5,19,14
216591,Прежний уровень,стандарт,да,4.1,5,151,0.21,Домашний текстиль,5,2,5,13,4792.0,4774.0,4937.6,11,13
216592,Прежний уровень,стандарт,нет,5.6,4,765,0.17,Мелкая бытовая техника и электроника,3,0,2,6,5204.5,4798.0,5686.8,11,13
216593,Прежний уровень,стандарт,да,5.7,5,514,0.27,Домашний текстиль,4,5,5,11,5150.5,5053.0,5365.0,18,19
216594,Прежний уровень,стандарт,нет,4.1,5,468,0.23,Косметика и аксесуары,3,1,4,5,5190.5,5432.0,5111.2,15,17
216595,Прежний уровень,стандарт,да,4.2,4,753,0.94,Косметика и аксесуары,6,2,3,10,4766.5,4522.0,5108.4,9,17
216596,Прежний уровень,стандарт,да,4.1,4,719,0.29,Домашний текстиль,6,4,5,10,4927.0,4882.0,5018.0,12,19
216597,Прежний уровень,стандарт,да,3.3,4,388,0.22,Домашний текстиль,4,3,4,13,5345.0,5219.0,5365.8,14,16
216598,Прежний уровень,стандарт,нет,3.5,3,841,0.95,Товары для детей,4,0,5,9,5265.5,5051.0,5581.4,11,13
216599,Прежний уровень,стандарт,да,3.3,4,453,0.22,Техника для красоты и здоровья,2,5,8,8,4408.5,4428.0,4521.6,12,9
216600,Прежний уровень,премиум,да,4.4,4,349,0.4,Домашний текстиль,5,4,0,8,4748.0,4625.0,4510.1,17,17
216601,Прежний уровень,стандарт,да,4.3,4,553,0.15,Косметика и аксесуары,5,2,5,8,5251.5,4881.0,5702.6,10,19
216602,Прежний уровень,стандарт,нет,3.4,5,170,0.95,Техника для красоты и здоровья,4,1,3,10,5221.0,4887.0,5058.5,17,11
216603,Прежний уровень,стандарт,да,4.4,5,798,0.14,Товары для детей,3,2,6,10,4004.0,4634.0,3588.0,14,17
216604,Прежний уровень,стандарт,да,4.9,5,350,0.99,Домашний текстиль,3,4,5,5,4545.0,4735.0,4840.1,14,14
216605,Прежний уровень,стандарт,да,3.2,4,568,0.94,Мелкая бытовая техника и электроника,5,1,7,11,4921.0,5212.0,4798.8,14,22
216606,Прежний уровень,стандарт,нет,5.1,3,904,0.26,Мелкая бытовая техника и электроника,4,1,2,12,4279.0,4534.0,4630.0,14,20
216607,Прежний уровень,стандарт,да,3.3,4,575,0.23,Товары для детей,2,4,5,8,4991.0,4463.0,5578.6,11,12
216608,Прежний уровень,стандарт,да,5.1,3,786,0.17,Домашний текстиль,3,3,3,13,4684.0,4705.0,4795.8,8,10
216609,Прежний уровень,премиум,да,4.7,4,935,0.14,Мелкая бытовая техника и электроника,3,1,3,8,4830.0,5340.0,4518.0,13,19
216610,Прежний уровень,стандарт,нет,4.2,4,964,0.3,Техника для красоты и здоровья,4,0,6,6,4359.0,4981.0,5028.5,12,21
216611,Прежний уровень,стандарт,да,3.9,4,515,0.13,Мелкая бытовая техника и электроника,3,0,2,10,4751.0,4951.0,5060.4,9,17
216612,Прежний уровень,стандарт,да,4.7,4,1013,0.14,Кухонная посуда,3,2,0,14,5580.0,4953.0,6253.4,12,6
216613,Прежний уровень,стандарт,да,4.6,4,900,0.21,Косметика и аксесуары,4,0,3,10,4596.0,4788.0,4559.6,21,15
216614,Прежний уровень,премиум,да,3.9,3,610,0.19,Товары для детей,3,1,3,7,4835.0,4902.0,4906.5,11,15
216615,Прежний уровень,стандарт,да,5.1,4,780,0.27,Домашний текстиль,4,1,4,4,5051.0,5360.0,4913.2,11,12
216616,Прежний уровень,стандарт,да,4.2,5,486,0.28,Кухонная посуда,6,0,3,10,4146.0,4818.0,3693.6,16,10
216617,Прежний уровень,премиум,нет,4.9,3,815,0.3,Косметика и аксесуары,2,3,5,7,4315.0,5062.0,3797.6,19,22
216618,Прежний уровень,премиум,да,4.3,4,983,0.16,Товары для детей,4,4,2,5,4493.5,4642.0,4494.8,15,19
216619,Прежний уровень,стандарт,нет,3.9,4,140,0.17,Техника для красоты и здоровья,4,2,8,11,5009.5,4342.0,5718.0,16,17
216620,Прежний уровень,стандарт,да,6.1,4,1001,0.17,Товары для детей,3,5,6,19,5486.0,5396.0,5538.0,17,20
216621,Прежний уровень,стандарт,нет,6.6,5,612,0.25,Товары для детей,5,0,8,5,5627.0,4826.0,6451.2,10,19
216622,Прежний уровень,премиум,да,4.1,3,162,0.16,Товары для детей,4,5,3,8,5327.5,4729.0,5976.2,12,8
216623,Прежний уровень,стандарт,да,3.4,4,663,0.22,Кухонная посуда,3,0,2,10,6359.0,5609.0,5840.3,11,17
216624,Прежний уровень,стандарт,да,5.4,5,806,0.17,Домашний текстиль,6,1,8,11,5565.5,5096.0,6102.4,22,19
216625,Прежний уровень,стандарт,да,3.4,5,351,0.24,Кухонная посуда,5,1,6,8,4337.0,4949.0,5000.0,15,13
216626,Прежний уровень,премиум,да,3.9,4,488,0.32,Домашний текстиль,2,5,3,8,4931.5,4690.0,5270.8,14,21
216627,Прежний уровень,премиум,да,2.4,4,768,0.23,Товары для детей,3,5,2,18,5135.5,4912.0,5459.2,9,13
216628,Прежний уровень,стандарт,нет,3.8,4,467,0.22,Мелкая бытовая техника и электроника,5,1,4,4,4458.0,5200.0,5225.0,18,14
216629,Прежний уровень,стандарт,нет,3.5,4,346,0.4,Кухонная посуда,3,1,6,7,4375.0,4786.0,4148.8,21,13
216630,Прежний уровень,стандарт,да,4.4,4,488,0.29,Домашний текстиль,4,4,7,4,5322.0,4833.0,5875.8,17,16
216631,Прежний уровень,стандарт,да,3.0,3,455,0.24,Кухонная посуда,5,0,7,7,4582.0,4735.0,4844.6,17,17
216632,Прежний уровень,стандарт,нет,4.0,3,761,0.35,Кухонная посуда,3,0,4,12,4946.5,5251.0,4812.6,20,23
216633,Прежний уровень,стандарт,нет,2.4,4,192,0.35,Техника для красоты и здоровья,3,3,6,10,5311.0,4651.0,6013.0,20,6
216634,Прежний уровень,стандарт,да,4.1,4,335,0.4,Техника для красоты и здоровья,3,4,3,7,2970.0,4342.0,4289.5,14,13
216635,Прежний уровень,стандарт,да,0.9,3,932,0.35,Косметика и аксесуары,3,3,8,5,4452.0,4980.0,5039.6,12,18
216636,Прежний уровень,премиум,да,2.4,4,996,0.23,Кухонная посуда,3,4,5,6,5644.5,4860.0,6454.4,10,14
216637,Прежний уровень,стандарт,да,3.5,3,801,0.22,Техника для красоты и здоровья,5,1,4,6,4601.0,4623.0,4923.4,7,19
216638,Прежний уровень,стандарт,нет,1.5,3,930,0.29,Мелкая бытовая техника и электроника,2,0,4,16,3234.0,4613.0,4557.4,11,14
216639,Прежний уровень,стандарт,да,4.8,4,306,0.29,Товары для детей,4,5,3,7,4648.0,4591.0,4827.4,14,22
216640,Прежний уровень,стандарт,нет,5.7,4,416,0.95,Кухонная посуда,2,3,5,13,4212.5,4679.0,3938.2,23,17
216641,Прежний уровень,стандарт,да,4.1,4,638,0.22,Техника для красоты и здоровья,4,1,6,14,5654.5,5176.0,6199.2,14,12
